category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,url,article,screen_diagonal,ram,os,internal_storage,screen_size,cpu,main_camera,matrix,type_of_tablet,brand,announcement_year,android_version,hz_screen,ppi,processor_brand,processor_cores,ghz_processor,brand_graphic_proccessor,video_processor,front_camera,keyboard,case_material,waterproof,battery_capacity,accessories_included,dimensions,weight_g,country_of_origin,ios_version,harmonyos_version
tablets,"Digma Планшет HS1006PL, 10.4"" 4 ГБ/128 ГБ, синий",76933.0,137830.0,6412.0,,,БЭТЕЛЬ,4.8,https://www.ozon.kz/product/digma-planshet-hs1006pl-10-4-4-gb-128-gb-siniy-1956581912/,1956581912,10.4,4.0,Android,128,2000x1200,,13.0,IPS,Планшет,,2024,Android 13,60,,Unisoc,8,1.6,,,5.0,Опционально,Металл,,7000,,246.6 х 156.4 х 7.8,459.0,Россия,,
tablets,"SmartX Планшет, 10"" 8 ГБ/128 ГБ, черный",67508.0,198190.0,5626.0,4.8,967,IQelectronic,4.8,https://www.ozon.kz/product/smartx-planshet-10-8-gb-128-gb-chernyy-2582504983/,2582504983,10.0,8.0,Android,128,1280x800,Tiger T606,21.2,Full HD Super AMOLED,Планшет,,2025,Android 12,90,190.0,Unisoc,8,1.6,MediaTek,,8.0,Есть,"Пластик, Металл",,8000,"Клавиатура, Стилус",240*160*10,500.0,Китай,,
tablets,"Планшет Планшет Hotwav PAD 11, восьмиядерный чип UNISOC T606, операционная система Android 13.0, 6 ядер Arm Cortex-A55 + 2 ядра Arm, графический процессор G57 650 МГц, аккумулятор 8000 мА·ч, GPS+ГЛОНАСС+Beidou+Galileo, камеры 16 Мп+8 Мп, экран 11 дюймов, 12 ГБ/25, 11"" 6 ГБ/256 ГБ, белый",98663.0,268694.0,8222.0,4.9,52,Тилекович Цифровой ...,4.6,https://www.ozon.kz/product/planshet-planshet-hotwav-pad-11-vosmiyadernyy-chip-unisoc-t606-operatsionnaya-sistema-android-13-0-2773499436/,2773499436,11.0,6.0,Android,256,1080x2408,Dimensity 800,16.0,IPS,Планшет,,2024,Android 13,90,330.0,MediaTek,8,2.0,PowerVR,GE7800,8.0,Опционально,"Пластик, Стекло, Полимер",Да,8000,,"210×120.5×0,6",400.0,Китай,,
tablets,"Детский планшет, 7"" 4 ГБ/128 ГБ, голубой",,,7331.0,,,Все для Дома,4.4,https://www.ozon.kz/product/detskiy-planshet-7-4-gb-128-gb-goluboy-1717048628/,1717048628,7.0,4.0,Android,128,1024x600,,3.0,IPS,Детский планшет,,2024,Android 13,,,,4,1.5,,,3.0,,Пластик,,4000,,200х120х15,295.0,Китай,,
tablets,,,,,,,,,https://www.ozon.kz/product/planshet-planshet-android-planshetnyy-kompyuter-android-13-10-36-16-gb-1024-gb-12000-mach-wi-fi-3863403390/,3863403390,10.36,16.0,Android,1024,2560x1600,Snapdragon 888,32.0,IPS,Планшет,,2026,Android 13,,32.0,Qualcomm,14,3.2,MediaTek,,16.0,Есть,"Пластик, Металл",Да,12000,Клавиатура,10.36,500.0,Китай,,
tablets,"Детский планшет Планшет детский развивающий, 7"" 8 ГБ/256 ГБ, подарок для девочек и мальчиков на новый год, 7.1"" 8 ГБ/512 ГБ, синий",,,2146.0,,,kuangemc408,4.8,https://www.ozon.kz/product/detskiy-planshet-planshet-detskiy-razvivayushchiy-7-8-gb-256-gb-podarok-dlya-devochek-i-malchikov-3091676362/,3091676362,7.1,8.0,Android,512,2640x1080,MT8175,24.0,Dynamic AMOLED 2X,Детский планшет,,2025,Android 11 (EMUI 12),120,,MediaTek,4,2.0,ARM,Mali-T880 MP12,12.0,Опционально,Стекло,Да,5000,Стилус,192*129*12,300.0,Китай,,HarmonyOS 4.0.0
tablets,"Samsung Планшет Galaxy Tab A9 (SM-X115) Wi-Fi LTE, 8.7"" 8 ГБ/128 ГБ, серый, темно-серый",97081.0,151375.0,8091.0,4.5,4,Опт и розница,4.7,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-a9-sm-x115-wi-fi-lte-8-7-8-gb-128-gb-seryy-temno-seryy-1340465697/,1340465697,8.7,8.0,Android,128,1340x800,Helio G99,8.0,,Планшет,,2023,Android 13.x,,179.0,MediaTek,8,2.2,,,,,Металл,Нет,5100,,"211х124,7х8",366.0,Китай,,
tablets,"Маккензи Премиум Планшет Мощный, 11"" 8 ГБ/512 ГБ, черный",65699.0,353420.0,5475.0,4.0,55,Маккензи Премиум,4.6,https://www.ozon.kz/product/mackenzie-planshet-moshchnyy-11-8-gb-512-gb-chernyy-3251186248/,3251186248,11.0,8.0,Android,512,3000x1140,Dimensity 720,30.0,IPS,Планшет,,2024,Android 13,,330.0,MediaTek,8,1.3,MediaTek,,13.0,Есть,Металл,Да,10000,"Клавиатура, Стилус",340х190х10,560.0,,,
tablets,"Планшет6 ГБ, черный",19708.0,94763.0,1643.0,,,Мир подарков,4.7,https://www.ozon.kz/product/planshet6-gb-chernyy-3853127896/,3853127896,,,,6,,,,,Планшет,,,,,,,,,,,,,,,,,,,Китай,,
tablets,"Samsung Планшет Galaxy Tab S11 5G, 10.9"" 128 ГБ, серый",512132.0,934445.0,42678.0,,,Varik,4.8,https://www.ozon.kz/product/samsung-planshet-galaxy-tab-s11-5g-10-9-128-gb-seryy-3461699249/,3461699249,10.9,,Android,128,2560x1600,Snapdragon 8s Gen4,13.0,,Планшет,Samsung,2025,Android 15,120,287.0,Qualcomm,8,3.0,Qualcomm,Adreno 735,,Опционально,Авиационный алюминий,Да,8000,Стилус,"253,8 × 165,3 × 5,5",482.0,,,
