category,name_card,price,price_old,price_installment,rating_card,reviews_card,name_seller,rating_seller,cpu,ssd_capacity,gpu_full_name,os,screen_diagonal,ram,auto_time,weight_kg,matrix,ram_type,case_material,cpu_model,processor_brand,ghz_processor,processor_cores,screen_size,touch_screen,battery_capacity,screen_coating,gpu_type,brand_graphic_proccessor,storage_type,hz_screen,web_camera,discount_abs,discount_pct,ram_per_core,high_refresh_rate,cpu_power_proxy,res_w,res_h,pixel_count
laptop,"Xiaomi Redmi Book Pro 16 (2024) Ноутбук 16"", Intel Core Ultra 5 125H, RAM 32 ГБ, SSD 1024 ГБ, Intel Arc Graphics, Windows Home, (JYU4592CN), серый, Русская раскладка",424220.0,834731.0,62104.0,5.0,4.0,iLord,4.9,Intel Core Ultra 5 125H,1024.0,Intel Arc Graphics,Windows Home,16.0,32.0,27.0,1.88,IPS,LPDDR5,no_data,Intel Core Ultra 5,Intel,3.3,14.0,3072x1920,Нет,99.0,Матовое,Встроенная,Intel,SSD,165.0,2.0,410511.0,49.18,2.2857142857142856,True,46.199999999999996,3072.0,1920.0,5898240.0
laptop,"Lenovo Yoga Pro 7 14ASP10 14.5"" (2944x1840) Ноутбук 14.5"", AMD Ryzen AI 9 365, RAM 32 ГБ, SSD 1024 ГБ, AMD Radeon 880M, Windows Pro, (83LX000RRK_Win11P), бирюзовый, Русская раскладка",424220.0,834731.0,104911.0,4.9,30.0,ExpertBook,4.8,AMD Ryzen AI 9 365,1024.0,AMD Radeon 880M,Windows Pro,14.5,32.0,9.5,1.54,OLED,LPDDR5X,Алюминий,AMD Ryzen AI 9,AMD,2.0,10.0,2944x1840,no_data,84.0,Глянцевое,Встроенная,AMD,SSD,90.0,5.0,410511.0,49.18,3.2,False,20.0,2944.0,1840.0,5416960.0
laptop,"Lenovo IdeaPad Slim 3 15AMN8 Ноутбук 15.60"", AMD Ryzen 5 7520U, RAM 8 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (82XQ00JQRK), серый, Русская раскладка. Уцененный товар",232213.0,344191.0,19352.0,4.9,30.0,Ozon Россия,4.9,AMD Ryzen 5 7520U,512.0,AMD Radeon Graphics,Без системы,15.6,8.0,11.0,1.6,IPS,LPDDR5,ABS пластик,AMD Ryzen 5,AMD,4.3,4.0,1920x1080,Нет,47.0,Антибликовое,Встроенная,AMD,SSD,60.0,2.0,111978.0,32.53,2.0,False,17.2,1920.0,1080.0,2073600.0
laptop,"Lenovo Ноутбук 17.3"", Intel Core i5-7200U, RAM 12 ГБ, SSD 240 ГБ, Intel HD Graphics 620, Windows Pro, серый, Русская раскладка",424220.0,834731.0,20093.0,4.9,30.0,IT-shop,4.8,Intel Core i5-7200U,240.0,Intel HD Graphics 620,Windows Pro,17.3,12.0,7.0,1.7,no_data,no_data,ABS пластик,Intel Core i5,Intel,2.5,8.0,1600x900 HD+,no_data,56.0,Матовое,Встроенная,no_data,SSD,60.0,2.0,410511.0,49.18,1.5,False,20.0,1600.0,900.0,1440000.0
laptop,"Apple MacBook Air 13 M3 Ноутбук 13.6"", Apple M3 (8 CPU, 10 GPU), RAM 24 ГБ, SSD 512 ГБ, Apple M3, MacOS, (MC8Q4), темно-серый, синий, Русская раскладка",853983.0,7693757.0,71166.0,4.9,241.0,MacTop,5.0,"Apple M3 (8 CPU, 10 GPU)",512.0,Apple M3,MacOS,13.6,24.0,7.0,1.24,IPS,LPDDR5,Алюминий,Apple M3,Apple,4.05,8.0,2560x1664,Нет,52.6,Глянцевое,Встроенная,Apple,SSD,60.0,2.0,6839774.0,88.9,3.0,False,32.4,2560.0,1664.0,4259840.0
laptop,"Lenovo IdeaPad Slim 3 15IRH10 Ноутбук 15.3"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Без системы, (83K100DUPS), серый, Русская раскладка",328384.0,425073.0,27366.0,5.0,2.0,Ozon Россия,4.9,Intel Core i5-13420H,512.0,Intel UHD Graphics,Без системы,15.3,16.0,7.0,1.6,IPS,DDR5,Пластик,Intel Core i5,Intel,4.6,8.0,1920x1200,Нет,50.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,96689.0,22.75,2.0,False,36.8,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i3-1315U,512.0,Intel UHD Graphics,Без системы,15.6,16.0,7.0,1.7,IPS,DDR4,Пластик,Intel Core i3,Intel,1.2,6.0,1920x1080,no_data,42.0,Матовое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,2.6666666666666665,False,7.199999999999999,1920.0,1080.0,2073600.0
laptop,"PWR Ноутбук 15.6"", RAM 16 ГБ, SSD 2048 ГБ, Windows Pro, серебристый, Русская раскладка",424220.0,834731.0,18910.0,4.9,30.0,PWR computer,4.6,no_data,2048.0,no_data,Windows Pro,15.6,16.0,5.0,1.6,no_data,LPDDR3,no_data,Intel Pentium Gold,Intel,3.4,2.0,1920x1080,Нет,36.0,no_data,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,8.0,False,6.8,1920.0,1080.0,2073600.0
laptop,"ASUS Vivobook S14 M3407HA Ноутбук 14"", AMD Ryzen 5 220, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (90NB16E1-M00300), серый, Русская раскладка. Уцененный товар",298187.0,491950.0,24849.0,4.9,30.0,Ozon Россия,4.9,AMD Ryzen 5 220,512.0,AMD Radeon Graphics,Без системы,14.0,16.0,7.0,1.4,IPS,DDR5,"ABS пластик, Алюминий",AMD Ryzen 5,AMD,4.9,6.0,1920x1200,Нет,70.0,Антибликовое,Встроенная,AMD,SSD,60.0,2.0,193763.0,39.39,2.6666666666666665,False,29.400000000000002,1920.0,1200.0,2304000.0
laptop,"Ninkear Ultrabook 15 офиса работы и учебы Игровой ноутбук 15.6"", AMD Ryzen 3 3200U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Vega 3, Windows Pro, (поворот на 360 градусов,Сенсорный ), серый, Русская раскладка",270821.0,935578.0,22569.0,4.8,196.0,Электроника-Ninkear,4.8,AMD Ryzen 3 3200U,512.0,AMD Radeon Vega 3,Windows Pro,15.6,16.0,8.0,2.8,IPS,DDR4,"Алюминий, Алюминиевый сплав",AMD Ryzen 3,AMD,2.6,2.0,1920x1080,Да,38.0,Матовое,Встроенная,no_data,SSD,60.0,0.3,664757.0,71.05,8.0,False,5.2,1920.0,1080.0,2073600.0
laptop,"ASUS Ноутбук 17.3"", Intel Core i3-1215U, RAM 12 ГБ, SSD 1000 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,41032.0,4.9,30.0,Интернет Решения,4.9,Intel Core i3-1215U,1000.0,Intel UHD Graphics,Windows Pro,17.3,12.0,6.0,2.2,IPS,GDDR4,Пластик,Intel Core i3,Intel,3.4,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,20.4,1920.0,1080.0,2073600.0
laptop,"Lenovo IdeaPad Slim 3 16AHP10 Ноутбук 16"", AMD Ryzen 7 8840HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon Graphics, Без системы, (83KB000DRK), серый, Русская раскладка",424220.0,834731.0,49511.0,4.9,30.0,Global Tech,4.7,AMD Ryzen 7 8840HS,512.0,AMD Radeon Graphics,Без системы,16.0,16.0,7.0,1.73,IPS,DDR5,no_data,AMD Ryzen 7,AMD,3.3,8.0,1920x1200,no_data,60.0,Глянцевое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,2.0,False,26.4,1920.0,1200.0,2304000.0
laptop,"Apple MacBook Air 15 Ноутбук 15.30"", Apple M3 (8 CPU, 10 GPU), RAM 8 ГБ, SSD 256 ГБ, Apple M3, MacOS, (MRYR3RU/A), золотой, Русская раскладка",744750.0,1037741.0,62063.0,4.8,93.0,Ozon Россия,4.9,"Apple M3 (8 CPU, 10 GPU)",256.0,Apple M3,MacOS,15.3,8.0,18.0,1.5,RETINA,LPDDR5,Алюминий,Apple M3,Apple,4.1,8.0,2880x1864,Нет,66.5,Глянцевое,Встроенная,Apple,SSD,60.0,2.0,292991.0,28.23,1.0,False,32.8,2880.0,1864.0,5368320.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 7 5825U,1024.0,AMD Radeon RX Vega 8,Windows Pro,15.6,16.0,8.0,1.64,IPS,DDR4,"ABS пластик, Алюминий",AMD Ryzen 7,AMD,2.6,8.0,1920x1080,Нет,57.0,Матовое,Встроенная,AMD,SSD,60.0,0.3,410511.0,49.18,2.0,False,20.8,1920.0,1080.0,2073600.0
laptop,"Lenovo ThinkPad T580-Ultra Ноутбук 15.6"", Intel Core i5-8250U, RAM 16 ГБ, SSD 256 ГБ, Intel UHD Graphics 620, Windows Pro, черный, Русская раскладка",162884.0,601524.0,13574.0,4.9,30.0,ZT-20CM,4.8,Intel Core i5-8250U,256.0,Intel UHD Graphics 620,Windows Pro,15.6,16.0,12.0,1.78,IPS,DDR4,ABS пластик,Intel Core i5,Intel,4.0,4.0,1920x1080,Нет,48.0,Глянцевое,Встроенная,Intel,SSD,60.0,0.3,438640.0,72.92,4.0,False,16.0,1920.0,1080.0,2073600.0
laptop,"ASUS ROG Strix G18, 2560x1600 240Гц Игровой ноутбук 18"", Intel Core Ultra 9 275HX, RAM 32 ГБ, SSD 4096 ГБ, NVIDIA GeForce RTX 5080 для ноутбуков (16 Гб), Windows Pro, (G815LW), серый, Русская раскладка",424220.0,834731.0,211308.0,5.0,2.0,Techno-torg Laptop,4.9,Intel Core Ultra 9 275HX,4096.0,NVIDIA GeForce RTX 5080 для ноутбуков (16 Гб),Windows Pro,18.0,32.0,6.0,3.2,IPS,DDR5,ABS пластик,Intel Core Ultra 9,Intel,5.4,24.0,2560x1600,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,240.0,1.0,410511.0,49.18,1.3333333333333333,True,129.60000000000002,2560.0,1600.0,4096000.0
laptop,"ASUS ROG Strix G16 G614PR-RV027 Игровой ноутбук 16"", AMD Ryzen 9 8940HX, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб), Windows Pro, (90NR0NJ7-M001J0_Win11P), серый, Русская раскладка",424220.0,834731.0,139701.0,4.9,30.0,Space Laptops,4.9,AMD Ryzen 9 8940HX,1024.0,NVIDIA GeForce RTX 5070 Ti для ноутбуков (12 Гб),Windows Pro,16.0,16.0,7.0,2.5,IPS,DDR5,Пластик,AMD Ryzen 9,AMD,2.4,16.0,1920x1200,Нет,90.0,Матовое,Дискретная,NVIDIA,SSD,165.0,2.0,410511.0,49.18,1.0,True,38.4,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel N150,512.0,Intel UHD Graphics,Windows Home,18.5,16.0,5.0,2.4,IPS,DDR4,Пластик,Intel N-series,Intel,2.6,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,10.4,1920.0,1080.0,2073600.0
laptop,"ASUS Ноутбук 17.3"", Intel Core i3-1215U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,33649.0,5.0,1.0,Интернет Решения,4.9,Intel Core i3-1215U,256.0,Intel UHD Graphics,Windows Pro,17.3,8.0,4.0,2.6,IPS,GDDR4,Пластик,Intel Core i3,Intel,3.4,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,1.3333333333333333,False,20.4,1920.0,1080.0,2073600.0
laptop,"ZharBook Ноутбук 15.6"", RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, серый, Русская раскладка",193408.0,364062.0,16118.0,4.7,132.0,ZharBook,4.7,no_data,512.0,Intel UHD Graphics,Windows Pro,15.6,16.0,4.0,1.7,IPS,DDR3,ABS пластик,Intel Core i7,Intel,2.4,2.0,1920x1080,Нет,51.98,Глянцевое,Гибридная,Intel,SSD,60.0,1.0,170654.0,46.87,8.0,False,4.8,1920.0,1080.0,2073600.0
laptop,"CHUWI Ноутбук 14.1"", Intel Core i3-10110U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620, Windows Home, серый, Русская раскладка",424220.0,834731.0,13859.0,4.9,30.0,Sotomania,4.8,Intel Core i3-10110U,256.0,Intel UHD Graphics 620,Windows Home,14.1,8.0,7.0,1.36,no_data,DDR4,Алюминиевый сплав,Intel Core i3,Intel,2.6,2.0,1920x1080,no_data,38.0,Матовое,no_data,no_data,SSD,60.0,1.0,410511.0,49.18,4.0,False,5.2,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 3 4300U,512.0,AMD Radeon,Windows Home,16.0,16.0,6.0,1.79,IPS,DDR4,"Металл, ABS пластик",AMD Ryzen 3,AMD,3.7,4.0,1920x1200,Нет,45.0,Антибликовое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,4.0,False,14.8,1920.0,1200.0,2304000.0
laptop,"BMAX X17 POWER Ноутбук 15.6"", Intel Core i9-12900HK, RAM 32 ГБ, SSD 1024 ГБ, Intel UHD Graphics 770, Windows Pro, (X17 POWER), темно-серый, Русская раскладка",483888.0,907883.0,40324.0,4.9,30.0,Ninkear PC.Russia,4.9,Intel Core i9-12900HK,1024.0,Intel UHD Graphics 770,Windows Pro,15.6,32.0,4.0,1.7,IPS,DDR4,Алюминиевый сплав,Intel Core i9,Intel,5.0,14.0,1920x1080,Нет,65.0,Глянцевое,Гибридная,Intel,SSD,60.0,2.0,423995.0,46.7,2.2857142857142856,False,70.0,1920.0,1080.0,2073600.0
laptop,"Acer Игровой ноутбук 15.6"", Intel Core i5-13420H, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (NH.QZ8ER.001), черный, Русская раскладка. Уцененный товар",508331.0,725462.0,42361.0,4.9,30.0,Ozon Россия,4.9,Intel Core i5-13420H,512.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,15.6,16.0,7.0,2.1,IPS,no_data,Пластик,Intel Core i5,Intel,4.6,8.0,1920x1200,Нет,76.0,no_data,Дискретная,NVIDIA,SSD,165.0,2.0,217131.0,29.93,2.0,True,36.8,1920.0,1200.0,2304000.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 5 7430U,512.0,AMD Radeon,Windows Pro,15.6,16.0,7.0,1.8,IPS,DDR4,"Металл, Пластик",AMD Ryzen 5,AMD,2.3,6.0,1920x1080,Нет,56.0,Матовое,Встроенная,AMD,SSD,60.0,2.0,410511.0,49.18,2.6666666666666665,False,13.799999999999999,1920.0,1080.0,2073600.0
laptop,"Machenike Игровой ноутбук 15.6"", Intel Core i5-12450H, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб), Без системы, (JJ00GB00FRU), черный, Русская раскладка",424220.0,834731.0,39579.0,5.0,21.0,RBT,4.8,Intel Core i5-12450H,1024.0,NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб),Без системы,15.6,16.0,7.0,1.7,IPS,DDR4,Пластик,Intel Core i5,Intel,2.0,8.0,1920x1080,Нет,41.0,Матовое,Дискретная,MediaTek,SSD,165.0,1.0,410511.0,49.18,2.0,True,16.0,1920.0,1080.0,2073600.0
laptop,"Apple MacBook Neo Ноутбук 13"", Apple A18 Pro, RAM 8 ГБ 256 ГБ, MacOS, серебристый, Русская раскладка",512244.0,3100765.0,42687.0,5.0,2.0,MacTop,5.0,Apple A18 Pro,256.0,no_data,MacOS,13.0,8.0,16.0,1.23,LED,LPDDR5,Алюминий,Apple A18 Pro,Apple,2.6,6.0,2408x1506,Нет,36.5,Глянцевое,Встроенная,Apple,no_data,60.0,2.0,2588521.0,83.48,1.3333333333333333,False,15.600000000000001,2408.0,1506.0,3626448.0
laptop,"Lenovo Ноутбук 15.6"", Intel Core i3-1115G4, RAM 20 ГБ, SSD 1000 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,41369.0,4.9,30.0,ООО СИТИК,4.5,Intel Core i3-1115G4,1000.0,Intel UHD Graphics,Windows Pro,15.6,20.0,6.0,2.7,TN,DDR4,Пластик,Intel Core i3,Intel,3.4,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,10.0,False,6.8,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,no_data,512.0,AMD Radeon 680M,Без системы,15.6,16.0,7.0,1.7,IPS,DDR5,no_data,AMD Ryzen 7,AMD,3.2,8.0,1920x1080,Нет,42.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,2.0,False,25.6,1920.0,1080.0,2073600.0
laptop,"VANWIN Сенсорный экран  Игровой ноутбук 15.6"", AMD Ryzen 5 7430U, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon, Windows Pro, (стилусом、Переворот на 360°), темно-серый, Русская раскладка",312156.0,731901.0,26013.0,4.7,256.0,ZHT,4.8,AMD Ryzen 5 7430U,512.0,AMD Radeon,Windows Pro,15.6,16.0,5.0,1.65,IPS,LPDDR4X,Металл,AMD Ryzen 5,AMD,2.1,6.0,1920x1080,Да,38.0,Глянцевое,Встроенная,AMD,SSD,60.0,1.0,419745.0,57.35,2.6666666666666665,False,12.600000000000001,1920.0,1080.0,2073600.0
laptop,"MSI Cyborg 17 B2RWFKG-284XRU Игровой ноутбук 17.30"", Intel Core 5 210H, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб), Без системы, (9S7-17U332-284), черный, Русская раскладка",668560.0,924884.0,55714.0,4.9,30.0,Ozon Россия,4.9,Intel Core 5 210H,1024.0,NVIDIA GeForce RTX 5060 для ноутбуков (8 Гб),Без системы,17.3,16.0,7.0,2.2,IPS,DDR5,Пластик,Intel Core 5,Intel,2.2,8.0,1920x1080,no_data,55.2,Матовое,Дискретная,NVIDIA,SSD,144.0,1.0,256324.0,27.71,2.0,True,17.6,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,AMD Ryzen 3 4300U,512.0,AMD Radeon Graphics,Windows Home,17.3,8.0,7.0,2.03,IPS,DDR4,"Алюминий, Пластик",AMD Ryzen 3,AMD,2.7,4.0,1920x1080,no_data,45.0,Матовое,Встроенная,AMD,SSD,60.0,1.0,410511.0,49.18,2.0,False,10.8,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Processor N100,1000.0,Intel UHD Graphics Xe 24EUs,Windows Pro,17.0,8.0,4.0,2.7,IPS,DDR5,Пластик,Intel N-series,Intel,3.1,4.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,2.0,False,12.4,1920.0,1080.0,2073600.0
laptop,"Lunnen Outer 16, AMD Ryzen 7 7840HS, LL6FAWG06 Ноутбук 16"", AMD Ryzen 7 7840HS, RAM 16 ГБ, SSD 512 ГБ, AMD Radeon 780M, Windows Home, серый, Русская раскладка",424220.0,834731.0,33352.0,4.9,30.0,Уютный дом,5.0,AMD Ryzen 7 7840HS,512.0,AMD Radeon 780M,Windows Home,16.0,16.0,6.0,1.8,IPS,DDR5,Металл,AMD Ryzen 7,AMD,3.8,8.0,2560x1600,Нет,57.75,Матовое,Встроенная,AMD,SSD,120.0,2.0,410511.0,49.18,2.0,True,30.4,2560.0,1600.0,4096000.0
laptop,"Lenovo Ноутбук 15.6"", Intel Core i3-1115G4, RAM 12 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, Русская раскладка",424220.0,834731.0,45694.0,4.9,30.0,"ООО ""КОНЦЕРН РАКЕТА""",4.9,Intel Core i3-1115G4,512.0,Intel UHD Graphics,Windows Pro,15.6,12.0,4.0,2.7,TN,DDR4,Пластик,Intel Core i3,Intel,4.1,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,6.0,False,8.2,1920.0,1080.0,2073600.0
laptop,"Ноутбук 15.6"", Intel Celeron N5095A, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Pro, (N5095), черный, Русская раскладка",188949.0,727564.0,15746.0,4.8,638.0,Alma,4.8,Intel Celeron N5095A,512.0,Intel UHD Graphics,Windows Pro,15.6,16.0,6.0,1.8,no_data,DDR4,ABS пластик,Intel Celeron,Intel,2.9,4.0,1920x1080,Нет,56.0,Антибликовое,Встроенная,Intel,SSD,60.0,0.3,538615.0,74.03,4.0,False,11.6,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i9-13900HK,1024.0,Intel Iris Xe Graphics,Windows Home,14.0,32.0,8.0,1.4,IPS,no_data,"Металл, Пластик",Intel Core i9,Intel,2.6,14.0,2160x1440,Нет,46.2,Глянцевое,Встроенная,Intel,SSD,60.0,1.0,410511.0,49.18,2.2857142857142856,False,36.4,2160.0,1440.0,3110400.0
laptop,"ASUS V3607VM-RP058 Ноутбук 16"", Intel Core 5 210H, RAM 16 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5060 (8 Гб), Без системы, (90NB16K1-M004Y0), черный, Русская раскладка",609429.0,1923386.0,50786.0,5.0,12.0,Позитроника,4.8,Intel Core 5 210H,1024.0,NVIDIA GeForce RTX 5060 (8 Гб),Без системы,16.0,16.0,7.0,1.75,IPS,no_data,Пластик,Intel Core 5,Intel,2.2,8.0,1920x1200,no_data,63.0,no_data,Дискретная,NVIDIA,SSD,60.0,2.0,1313957.0,68.31,2.0,False,17.6,1920.0,1200.0,2304000.0
laptop,"MOMEI Ноутбук 15.6"" Intel Celeron N5095 16ГБ+512ГБ SSD с подсветкой клавиатуры и сканером отпечатка Windows 11 Pro для учебы и офиса, черный, Русская раскладка Игровой ноутбук 15.9"", Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics 630, Windows Home, серебристый, Русская раскладка",224563.0,636504.0,18714.0,4.9,30.0,Умное превосходство,4.7,Intel Celeron N5095,512.0,Intel UHD Graphics 630,Windows Home,15.9,16.0,12.0,2.2,IPS,DDR4,ABS пластик,Intel Celeron,Intel,2.0,4.0,1920x1080,Нет,300.0,Антибликовое,no_data,Intel,SSD,60.0,2.0,411941.0,64.72,4.0,False,8.0,1920.0,1080.0,2073600.0
laptop,"ASUS TUF Gaming A15 FA506NCQ-HN031 Игровой ноутбук 15.6"", AMD Ryzen 7 170, RAM 16 ГБ, SSD 512 ГБ, NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб), Без системы, (90NR0QE7-M001A0), черный, Русская раскладка",619058.0,1090197.0,51589.0,4.9,30.0,ITtop,4.8,AMD Ryzen 7 170,512.0,NVIDIA GeForce RTX 3050 для ноутбуков (4 Гб),Без системы,15.6,16.0,7.0,2.3,IPS,DDR5,no_data,AMD Ryzen 7,AMD,3.2,8.0,1920x1080,no_data,48.0,Антибликовое,Дискретная,NVIDIA,SSD,144.0,1.0,471139.0,43.22,2.0,True,25.6,1920.0,1080.0,2073600.0
laptop,"MSI Cyborg 15 B2RWGKG-1047XRU Игровой ноутбук 15.60"", Intel Core 7 240H, RAM 32 ГБ, SSD 1024 ГБ, NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб), Без системы, (9S7-15Q342-1047), черный, Русская раскладка",867971.0,1115972.0,72331.0,4.9,30.0,Ozon Россия,4.9,Intel Core 7 240H,1024.0,NVIDIA GeForce RTX 5070 для ноутбуков (8 Гб),Без системы,15.6,32.0,7.0,1.95,IPS,DDR5,Пластик,Intel Core 7,Intel,2.5,10.0,1920x1080,no_data,55.2,Матовое,Дискретная,NVIDIA,SSD,144.0,1.0,248001.0,22.22,3.2,True,25.0,1920.0,1080.0,2073600.0
laptop,,424220.0,834731.0,37342.0,4.9,30.0,no_data,4.8,Intel Core i3-1115G4,1000.0,Intel UHD Graphics,Windows Pro,15.0,8.0,6.0,2.3,TN,DDR4,Пластик,Intel Core i3,Intel,3.4,2.0,1920x1080,Нет,56.0,Матовое,Встроенная,Intel,SSD,60.0,2.0,410511.0,49.18,4.0,False,6.8,1920.0,1080.0,2073600.0
laptop,"Hewlett-Packard hp Ноутбук 14"", Intel Core i5-8350U, RAM 8 ГБ, SSD 256 ГБ, Intel UHD Graphics 620, Windows Home, светло-серый, Русская раскладка",424220.0,834731.0,14850.0,4.9,30.0,Техносэконд,4.9,Intel Core i5-8350U,256.0,Intel UHD Graphics 620,Windows Home,14.0,8.0,7.0,1.7,IPS,DDR4,Металл,Intel Core i5,Intel,1.7,4.0,1920x1080,Нет,51.0,Матовое,Встроенная,Intel,SSD,60.0,0.3,410511.0,49.18,2.0,False,6.8,1920.0,1080.0,2073600.0
